review_id,stars,text
Yib2FXM8d1zvOyA1WpNdUg,5,"Totally recommend if you don't know what you're in the mood for, their seafood is great! (I'm very picky with seafood) as well as their meats and pastas. 

Waiting time- at first we were going to sit outside in the sand area but the band was playing and it was too loud for our liking. So we opted in for inside where it was nice and cool. 

Staff- Our waitress was Sara and in training, Brandon. Both lovely people, and really friendly! 
They didn't make us wait long at all or forget about us. We were actually lucky to have two servers, they worked well as a team and did everything quickly and efficiently. Sara was super nice and let me order a smaller portion of the Mac and cheese since I only wanted a small side order with my food. 

Waiting time for food- Apps - we ordered two apps and they took about 10-15 min. The queso and chips were great! Also recommend the guacamole on the side 
     -Entrees- right after we were finished with the apps the main entrees came right away (all at the same time) 
The food was hot! Which is good because that means it wasn't out sitting. I ordered the swashbuckler basket, it's all FRIED. It was very tasty, I couldn't finish it, it was a lot of food. The Mac and cheese is SO GOOD! 
*we didn't order any desserts because we were way too full. 

*overall it was a great experience, friendly staff all around, great food, seating is great, and awesome location!"
lR_Ou5w_I-xP5D5uTlDoOQ,1,"Drinks are average. Staff is one of the worst I have experienced. Waited for an hour for food that the bartender never put in and ended up leaving because it would have taken over 2 hrs for nachos. I would not suggest this place to anyone who has any experience working in the service industry. To say the least in a city that bars like this are common, don't waste your time here."
OeHvpqz_E6aR2O-UFmj0zg,4,"Visiting on a work trip and this has been my favorite spot. Great environment on the patio and the barefoot bar. The chicken Alfredo and pepperoni pizza were in the top ten best I've had. Has been live music each time I've been, even on the weekdays. If you're in the area you have to check it out."
WGzh7g7Pl0h3MsoEQpRsDA,4,"Beautiful view, food is good, have great beer variety even ballast point on draft. The music was ok, good when they played Caribbean/reggae but than they had some country in between...doesn't go good with beach. Very friendly staff."
j8JGNgDLHabPuVYi8Znn5A,3,"Nice environment, friendly staff. Food was just ok and was expensive. I dont think it was the chefs fault. I just think they are trying to pump out too much food so the quality and recipes weren't there. 

I give their ranch a 2 out of 5 stars."
puB4RuVN5msIvmreppe0tA,4,"Just the vibe me and my family were looking! We really enjoyed our visit to this beach front funky restaurant! Valet parking is only $5 bucks and the servers were amazing ! Everything on the menu looked amazing, I was even checking out other customer meals as they were coming out haha. I ordered the swashbuckler basket and was blown away with the fried scallops and the whitefish! I also had two margaritas made to perfection ! Next time me and my family are in Tampa, Whiskey Joe's will be the move !"
nJHts2hyhcLN7v4UPLQhcg,3,Pricey tourist type of trap.  Seafood was fresh.  Meals very pricey.  Beautiful setting on the Bay.
Qby_xKMDK0z7kSeCD7DWyg,3,"Visited here last Sunday while they hosted a Steelers fan get together. I don't watch much football, but had friends in town so I decided to go with them. I had been to whiskey joes in the past and this was actually a better experience than the past. 

This is actually somewhat of a hard review. If I were to strictly rate the venue it was a good experience. The bar tenders and wait staff were fast and friendly. The line to get in moved quickly. I had been here a few years ago and I don't remember them having police officers so I felt this was a good addition. The dj and reggae band were both good.

The crowd is the biggest drawback. Since I went to a Steelers party I actually think the crowd was a good mix of people, but this does not seem to be their typical crowd. It's still a bit interesting in the fact that you will see girls dressed like they are going to a nightclub walking around with their two year old son... I think this is more of the ""regular"" crowd this place attracts. If you are going to people watch maybe a good place, but not exactly my scene."
3j3D4tKGFzz4XuYIShIu2A,2,Whiskey joes use to be good but then it turned into chain restaurant like food. I also got shit on by pigeon and the deck was too windy
aCrrHRsPV4xW2EWYqEGi3Q,3,"Good basic beach bar. Decent food. Cold beer. Can sit on the beach, patio or indoors. Good time place. A step above your chain restaurants."
VwXwYS2RxVIhVppMoRwbSA,1,"I went here about 5 years ago and I remembered it being good so I decided to try it again.  Ugh.  We sat down and not 1 person acknowledged us.  We waited about 15 mins to put in our drink order...we should've just left then.   We ordered 2 appetizers..and we were gonna order more but after waiting 30 mins to get chips with queso we couldn't believe our 2nd appetizer never came out.  The queso was cold, not melted at all so we just asked the waitress to pop it in the microwave for us real quick bc we were starving. We finished the chips and still no wings....she came back about 15 mins apologizing for the wait.  We are currently still here waiting for the wings(20 mins after we finished the chips) I wish we could just get our check and leave.  I don't even want them anymore."
CxFfNtsDdPvm94JbcE4kBQ,5,Cute beach side bar.  Came for Gator Bites.   I got the steamed clams.   They are yummy
m7huf_fUDAKekoTA4XeipQ,5,"Met friends reuniting after 15 years...great service (thanks Neil), great food and a really beautiful sunset. Go...enjoy and reconnect!"
bcitsxutYLtiN0Fz7_0QDA,1,*horrible service*  we ate outdoors and the waitress took foooorrrr evvveeerrr!  The drinks are small for what you pay and the food wasnt that great.  Not recommending this to anyone.
dxzpgOlSiLWdfOiknCO2CQ,5,"Every year we come to Clearwater Beach for vacation. After we land at TPA we take a short ride to Whisky Joe's for our first Florida meal. You'll read that parking here can be a problem, you usually have to use their valet service. However, once you get over that it's all up hill from there. This year we started with the simple chips and queso appetizer. There was a hearty fill of queso and the waitress was nice enough to give us extra chips so we could finish it all. The drinks are a little pricy but they're not terrible. The food and atmosphere is what we love. The staff is always friendly and helpful from the hostess to the waitstaff.  This year I ordered the fried grouper sandwich. When the plate arrived I was stunned to see the large filet of grouper sticking out the side of the bun. I didn't expect that much fish on one sandwich! It was of course tasty and came with well seasoned fries. A great way to start our vacation as usual!"
F5-BLM9paAb45oelVrnDWQ,4,"Went for Happy Hour. Drinks were good, service was good. I ordered the Carnitas which was delicious and plentiful for the price. Sitting out in the deck gives you a beautiful view of the sunset. Afterward we moved out to one of the fire pits on the beach. Overall the restaurant can be described as ""chainy"" so don't expect anything gourmet but for what it is, it's decent. Worth it just for the view of the sunset."
